folder,arc_score,facenet_score,avg_score,min_score,max_score,score_diff,is_match
d98,0.09938051551580429,0.0961848571896553,0.0977826863527298,0.0961848571896553,0.09938051551580429,0.003195658326148987,1
f20,0.37984997034072876,0.35443177819252014,0.36714088916778564,0.35443177819252014,0.37984997034072876,0.025418192148208618,1
vd,0.605104386806488,0.48646625876426697,0.5457853078842163,0.48646625876426697,0.605104386806488,0.11863812804222107,1
f25,0.752356767654419,0.5120671987533569,0.6322119832038879,0.5120671987533569,0.752356767654419,0.240289568901062,1
ZA45,0.48263195157051086,0.4073963761329651,0.44501417875289917,0.4073963761329651,0.48263195157051086,0.07523557543754578,0
d72,0.6673846244812012,0.5566943883895874,0.6120395064353943,0.5566943883895874,0.6673846244812012,0.11069023609161377,1
ZA43,0.5546200275421143,0.5352318286895752,0.5449259281158447,0.5352318286895752,0.5546200275421143,0.019388198852539062,0
ZA63,0.4225236773490906,0.5894637107849121,0.5059937238693237,0.4225236773490906,0.5894637107849121,0.16694003343582153,0
ayushman,0.04860778525471687,-0.0025003068149089813,0.023053739219903946,-0.0025003068149089813,0.04860778525471687,0.051108092069625854,1
pedropascal,0.30332523584365845,0.3917408883571625,0.34753304719924927,0.30332523584365845,0.3917408883571625,0.08841565251350403,1
ZA1,0.6545387506484985,0.6106860041618347,0.6326123476028442,0.6106860041618347,0.6545387506484985,0.04385274648666382,0
d80,0.17586328089237213,0.14027613401412964,0.1580697000026703,0.14027613401412964,0.17586328089237213,0.03558714687824249,1
f111,0.6182740330696106,0.021057941019535065,0.3196659982204437,0.021057941019535065,0.6182740330696106,0.5972160696983337,1
ZA34,0.7501420378684998,0.896510660648346,0.8233263492584229,0.7501420378684998,0.896510660648346,0.1463686227798462,0
d54,0.2984675467014313,0.5913892388343811,0.4449284076690674,0.2984675467014313,0.5913892388343811,0.29292169213294983,1
ZA41,0.6732219457626343,0.46864116191864014,0.5709315538406372,0.46864116191864014,0.6732219457626343,0.20458078384399414,0
jbridges,0.3164099454879761,0.30573439598083496,0.3110721707344055,0.30573439598083496,0.3164099454879761,0.010675549507141113,1
d77,0.22745658457279205,0.4863798916339874,0.35691824555397034,0.22745658457279205,0.4863798916339874,0.2589232921600342,1
f77,0.3918111324310303,0.5077385902404785,0.4497748613357544,0.3918111324310303,0.5077385902404785,0.11592745780944824,1
paulm,0.5221177339553833,0.7745311260223389,0.6483244299888611,0.5221177339553833,0.7745311260223389,0.25241339206695557,1
paulmescal,0.34359413385391235,0.08767710626125336,0.21563562750816345,0.08767710626125336,0.34359413385391235,0.2559170126914978,1
d88,0.21999862790107727,0.10309213399887085,0.16154538094997406,0.10309213399887085,0.21999862790107727,0.11690649390220642,1
rashmika,0.5486698150634766,-0.10634052008390427,0.22116464376449585,-0.10634052008390427,0.5486698150634766,0.6550103425979614,1
d57,0.5386581420898438,0.47776681184768677,0.5082124471664429,0.47776681184768677,0.5386581420898438,0.06089133024215698,1
f117,0.512900710105896,0.3492050766944885,0.43105289340019226,0.3492050766944885,0.512900710105896,0.16369563341140747,1
vkshal,0.30619174242019653,0.1230461373925209,0.21461893618106842,0.1230461373925209,0.30619174242019653,0.18314561247825623,1
ZA99,0.15997305512428284,0.0071353912353515625,0.0835542231798172,0.0071353912353515625,0.15997305512428284,0.15283766388893127,0
dimplek,0.1909509152173996,0.2916288673877716,0.241289883852005,0.1909509152173996,0.2916288673877716,0.10067795217037201,1
f26,0.1208089292049408,0.7410204410552979,0.4309147000312805,0.1208089292049408,0.7410204410552979,0.6202114820480347,1
garyo,0.6636636853218079,0.4843696057796478,0.5740166306495667,0.4843696057796478,0.6636636853218079,0.17929407954216003,1
ZA58,0.6725733280181885,0.4569278955459595,0.564750611782074,0.4569278955459595,0.6725733280181885,0.215645432472229,0
d39,0.10670524835586548,0.20870870351791382,0.15770697593688965,0.10670524835586548,0.20870870351791382,0.10200345516204834,1
f80,0.15397867560386658,0.73475182056427,0.4443652629852295,0.15397867560386658,0.73475182056427,0.580773115158081,1
ZA49,0.6530488729476929,0.501182496547699,0.5771156549453735,0.501182496547699,0.6530488729476929,0.1518663763999939,0
jb,0.49292469024658203,-0.10492035001516342,0.194002166390419,-0.10492035001516342,0.49292469024658203,0.5978450179100037,1
f75,0.1332072913646698,0.6121447086334229,0.3726760149002075,0.1332072913646698,0.6121447086334229,0.47893741726875305,1
jelrodi,0.057678673416376114,0.42974263429641724,0.24371065199375153,0.057678673416376114,0.42974263429641724,0.3720639646053314,1
abc,0.22241425514221191,0.48343396186828613,0.352924108505249,0.22241425514221191,0.48343396186828613,0.2610197067260742,1
goldman,0.36720383167266846,-0.21837078034877777,0.07441652566194534,-0.21837078034877777,0.36720383167266846,0.5855746269226074,1
f72,0.11771757900714874,0.6006954312324524,0.35920649766921997,0.11771757900714874,0.6006954312324524,0.48297786712646484,1
d79,0.15874558687210083,0.5214726328849792,0.34010910987854004,0.15874558687210083,0.5214726328849792,0.3627270460128784,1
ZA80,0.138932004570961,-0.2303193211555481,-0.04569365829229355,-0.2303193211555481,0.138932004570961,0.3692513108253479,0
d99,-0.06887403130531311,0.07578104734420776,0.0034535080194473267,-0.06887403130531311,0.07578104734420776,0.14465507864952087,1
ZA97,0.09980674833059311,0.14333508908748627,0.12157091498374939,0.09980674833059311,0.14333508908748627,0.04352834075689316,0
f6,0.3812336027622223,0.545976996421814,0.46360528469085693,0.3812336027622223,0.545976996421814,0.16474339365959167,1
f69,0.11674972623586655,-0.0755806565284729,0.020584534853696823,-0.0755806565284729,0.11674972623586655,0.19233039021492004,1
liamm,0.3170834183692932,0.21529364585876465,0.26618853211402893,0.21529364585876465,0.3170834183692932,0.10178977251052856,1
ZA9,0.4897095561027527,0.38889753818511963,0.43930354714393616,0.38889753818511963,0.4897095561027527,0.10081201791763306,0
aamir,0.42794498801231384,0.4323457181453705,0.43014535307884216,0.42794498801231384,0.4323457181453705,0.004400730133056641,1
ZA56,0.2896462082862854,0.1341133713722229,0.21187978982925415,0.1341133713722229,0.2896462082862854,0.1555328369140625,0
d12,0.2156064510345459,0.17378975450992584,0.19469809532165527,0.17378975450992584,0.2156064510345459,0.041816696524620056,1
hughgrant,0.7922437787055969,0.2309882640838623,0.5116159915924072,0.2309882640838623,0.7922437787055969,0.5612555146217346,1
f1,0.22489193081855774,-0.06854597479104996,0.07817298173904419,-0.06854597479104996,0.22489193081855774,0.2934378981590271,1
f116,0.05199902504682541,-0.13056588172912598,-0.039283428341150284,-0.13056588172912598,0.05199902504682541,0.18256491422653198,1
f2,0.7156790494918823,0.3639848828315735,0.5398319959640503,0.3639848828315735,0.7156790494918823,0.35169416666030884,1
keogan,0.44396889209747314,0.6788947582244873,0.5614318251609802,0.44396889209747314,0.6788947582244873,0.23492586612701416,1
d92,0.30627286434173584,0.4888637661933899,0.39756831526756287,0.30627286434173584,0.4888637661933899,0.18259090185165405,1
Kamal,0.21054312586784363,0.3436034321784973,0.2770732641220093,0.21054312586784363,0.3436034321784973,0.1330603063106537,1
f9,-0.034548319876194,0.592505693435669,0.2789786756038666,-0.034548319876194,0.592505693435669,0.6270540356636047,1
ZA7,0.5397288799285889,0.5317515134811401,0.5357401967048645,0.5317515134811401,0.5397288799285889,0.00797736644744873,0
f56,0.389836847782135,0.0981660783290863,0.24400146305561066,0.0981660783290863,0.389836847782135,0.2916707694530487,1
f3,0.2337055504322052,0.5345170497894287,0.38411128520965576,0.2337055504322052,0.5345170497894287,0.3008114993572235,1
f71,0.16206569969654083,0.38402900099754333,0.2730473577976227,0.16206569969654083,0.38402900099754333,0.2219633013010025,1
ZA92,0.1791914999485016,0.3437490463256836,0.2614702582359314,0.1791914999485016,0.3437490463256836,0.164557546377182,0
f4,0.5074381828308105,0.8165514469146729,0.6619948148727417,0.5074381828308105,0.8165514469146729,0.3091132640838623,1
f96,0.5684821605682373,0.23743487894535065,0.4029585123062134,0.23743487894535065,0.5684821605682373,0.33104729652404785,1
ZA50,0.7214938402175903,0.5781983733177185,0.649846076965332,0.5781983733177185,0.7214938402175903,0.14329546689987183,0
f57,0.11710862815380096,0.5439199209213257,0.3305142819881439,0.11710862815380096,0.5439199209213257,0.4268112778663635,1
vk,0.2352048009634018,-0.1568475067615509,0.039178647100925446,-0.1568475067615509,0.2352048009634018,0.3920522928237915,1
f12,0.1711212396621704,0.21092629432678223,0.19102376699447632,0.1711212396621704,0.21092629432678223,0.039805054664611816,1
tiger,0.3902416527271271,0.5059770941734314,0.44810938835144043,0.3902416527271271,0.5059770941734314,0.11573544144630432,1
ZA82,0.355812132358551,0.14175495505332947,0.24878354370594025,0.14175495505332947,0.355812132358551,0.21405717730522156,0
d45,0.3374500274658203,0.8052729368209839,0.5713614821434021,0.3374500274658203,0.8052729368209839,0.4678229093551636,1
rash,0.6173678636550903,0.4651500880718231,0.5412589907646179,0.4651500880718231,0.6173678636550903,0.1522177755832672,1
f90,0.08930975198745728,0.11044123768806458,0.09987549483776093,0.08930975198745728,0.11044123768806458,0.0211314857006073,1
d18,0.35811513662338257,0.15345871448516846,0.2557869255542755,0.15345871448516846,0.35811513662338257,0.2046564221382141,1
f41,0.5653423070907593,0.3295607566833496,0.44745153188705444,0.3295607566833496,0.5653423070907593,0.23578155040740967,1
ZA68,0.669914960861206,0.3430419862270355,0.506478488445282,0.3430419862270355,0.669914960861206,0.32687297463417053,0
ZA15,0.8449653387069702,0.644081175327301,0.744523286819458,0.644081175327301,0.8449653387069702,0.2008841633796692,0
ZA90,0.18391546607017517,0.2953762412071228,0.239645853638649,0.18391546607017517,0.2953762412071228,0.11146077513694763,0
d95,0.4338342547416687,0.6982907056808472,0.5660624504089355,0.4338342547416687,0.6982907056808472,0.26445645093917847,1
f113,0.14426393806934357,-0.06422309577465057,0.0400204211473465,-0.06422309577465057,0.14426393806934357,0.20848703384399414,1
ZA89,0.30197298526763916,0.36877232789993286,0.335372656583786,0.30197298526763916,0.36877232789993286,0.0667993426322937,0
tshrof,0.17072489857673645,0.006567908450961113,0.08864640444517136,0.006567908450961113,0.17072489857673645,0.1641569882631302,1
sidarth,0.1599682867527008,0.009517477825284004,0.08474288135766983,0.009517477825284004,0.1599682867527008,0.15045081079006195,1
f15,0.2931255102157593,0.6671183109283447,0.480121910572052,0.2931255102157593,0.6671183109283447,0.37399280071258545,1
d31,0.32488352060317993,0.09884774684906006,0.21186563372612,0.09884774684906006,0.32488352060317993,0.22603577375411987,1
tomhardy,0.17307090759277344,0.17521795630455017,0.1741444319486618,0.17307090759277344,0.17521795630455017,0.0021470487117767334,1
d70,0.05045190081000328,0.24358657002449036,0.14701923727989197,0.05045190081000328,0.24358657002449036,0.19313466548919678,1
f100,0.19957256317138672,0.3608706295490265,0.2802215814590454,0.19957256317138672,0.3608706295490265,0.16129806637763977,1
d97,0.027808330953121185,-0.10470090806484222,-0.03844628855586052,-0.10470090806484222,0.027808330953121185,0.1325092315673828,1
f16,0.24259327352046967,0.30978262424468994,0.2761879563331604,0.24259327352046967,0.30978262424468994,0.06718935072422028,1
rao,0.11373965442180634,0.08136862516403198,0.09755413979291916,0.08136862516403198,0.11373965442180634,0.03237102925777435,1
d53,0.489120751619339,0.30715906620025635,0.3981398940086365,0.30715906620025635,0.489120751619339,0.18196168541908264,1
f60,0.6743184924125671,0.5154576301574707,0.5948880910873413,0.5154576301574707,0.6743184924125671,0.15886086225509644,1
d91,0.29945462942123413,0.2567533254623413,0.2781039774417877,0.2567533254623413,0.29945462942123413,0.04270130395889282,1
d6,0.7794554233551025,0.5905614495277405,0.6850084066390991,0.5905614495277405,0.7794554233551025,0.18889397382736206,1
ZA31,0.4902316927909851,0.15919338166713715,0.3247125446796417,0.15919338166713715,0.4902316927909851,0.33103829622268677,0
ZA84,0.2102152407169342,0.1845494508743286,0.1973823457956314,0.1845494508743286,0.2102152407169342,0.02566578984260559,0
massey,0.5141503810882568,0.264724463224411,0.3894374370574951,0.264724463224411,0.5141503810882568,0.24942591786384583,1
jamesmca,0.35679614543914795,0.3506779074668884,0.3537370264530182,0.3506779074668884,0.35679614543914795,0.0061182379722595215,1
jamesmc,0.06284303963184357,-0.19757001101970673,-0.06736348569393158,-0.19757001101970673,0.06284303963184357,0.2604130506515503,1
d78,0.051864031702280045,0.057213976979255676,0.05453900247812271,0.051864031702280045,0.057213976979255676,0.005349945276975632,1
skhann,0.4959368109703064,0.49707353115081787,0.49650517106056213,0.4959368109703064,0.49707353115081787,0.0011367201805114746,1
ZA19,0.18652033805847168,0.3939332962036133,0.2902268171310425,0.18652033805847168,0.3939332962036133,0.2074129581451416,0
denzel,0.5591896772384644,0.5363408327102661,0.5477652549743652,0.5363408327102661,0.5591896772384644,0.022848844528198242,1
tomh,0.2885492444038391,0.27829647064208984,0.2834228575229645,0.27829647064208984,0.2885492444038391,0.010252773761749268,1
ZA30,0.3116324245929718,0.3793901205062866,0.345511257648468,0.3116324245929718,0.3793901205062866,0.06775769591331482,0
ZA60,0.5923255681991577,0.29273051023483276,0.44252803921699524,0.29273051023483276,0.5923255681991577,0.29959505796432495,0
austinb,0.1721964180469513,0.6029930114746094,0.38759469985961914,0.1721964180469513,0.6029930114746094,0.4307965934276581,1
f95,0.262417197227478,0.16581231355667114,0.21411475539207458,0.16581231355667114,0.262417197227478,0.09660488367080688,1
f59,0.5386662483215332,-0.10235315561294556,0.21815654635429382,-0.10235315561294556,0.5386662483215332,0.6410194039344788,1
d23,0.4963874816894531,0.7463627457618713,0.6213750839233398,0.4963874816894531,0.7463627457618713,0.2499752640724182,1
ZA64,0.5357321500778198,0.6910820603370667,0.6134071350097656,0.5357321500778198,0.6910820603370667,0.15534991025924683,0
ZA37,0.2975059151649475,-0.13951407372951508,0.07899592071771622,-0.13951407372951508,0.2975059151649475,0.4370200037956238,0
f83,0.8313462734222412,0.6924399137496948,0.761893093585968,0.6924399137496948,0.8313462734222412,0.1389063596725464,1
ZA2,0.49381083250045776,0.5769174098968506,0.5353641510009766,0.49381083250045776,0.5769174098968506,0.08310657739639282,0
johndw,0.6998882293701172,0.023743532598018646,0.361815869808197,0.023743532598018646,0.6998882293701172,0.6761447191238403,1
sm,0.46927452087402344,0.6035650968551636,0.5364198088645935,0.46927452087402344,0.6035650968551636,0.13429057598114014,1
d10,0.2092990279197693,0.10438533127307892,0.1568421721458435,0.10438533127307892,0.2092990279197693,0.10491369664669037,1
nicolash,0.462676078081131,0.7210894227027893,0.5918827652931213,0.462676078081131,0.7210894227027893,0.2584133446216583,1
f28,0.610668420791626,0.3894827365875244,0.5000755786895752,0.3894827365875244,0.610668420791626,0.22118568420410156,1
d51,0.32486692070961,-0.1193404495716095,0.10276323556900024,-0.1193404495716095,0.32486692070961,0.4442073702812195,1
leo,0.253168523311615,0.7742329835891724,0.5137007236480713,0.253168523311615,0.7742329835891724,0.5210644602775574,1
ZA85,0.28040289878845215,0.040700193494558334,0.1605515480041504,0.040700193494558334,0.28040289878845215,0.23970270156860352,0
mibj,0.46517014503479004,0.8620213270187378,0.6635957360267639,0.46517014503479004,0.8620213270187378,0.39685118198394775,1
d47,0.8119152784347534,0.6603173613548279,0.7361162900924683,0.6603173613548279,0.8119152784347534,0.15159791707992554,1
sebstan,0.33169543743133545,0.8022929430007935,0.5669941902160645,0.33169543743133545,0.8022929430007935,0.470597505569458,1
f109,0.5188574194908142,0.6854356527328491,0.6021465063095093,0.5188574194908142,0.6854356527328491,0.1665782332420349,1
srkhan,0.4046746492385864,0.4280283451080322,0.4163514971733093,0.4046746492385864,0.4280283451080322,0.0233536958694458,1
frances,0.17967760562896729,0.025185059756040573,0.10243133455514908,0.025185059756040573,0.17967760562896729,0.1544925421476364,1
f27,0.27690422534942627,0.00793666485697031,0.1424204409122467,0.00793666485697031,0.27690422534942627,0.26896756887435913,1
d5,0.08424107730388641,0.14312326908111572,0.11368217319250107,0.08424107730388641,0.14312326908111572,0.05888219177722931,1
d16,0.5671038627624512,0.5310443639755249,0.549074113368988,0.5310443639755249,0.5671038627624512,0.03605949878692627,1
f92,0.15140363574028015,0.6540156602859497,0.4027096629142761,0.15140363574028015,0.6540156602859497,0.5026119947433472,1
ZA51,0.20403417944908142,0.4692298173904419,0.33663201332092285,0.20403417944908142,0.4692298173904419,0.2651956379413605,0
d60,0.20336386561393738,0.4381142258644104,0.3207390308380127,0.20336386561393738,0.4381142258644104,0.23475036025047302,1
d50,0.5361462831497192,0.5905193090438843,0.5633327960968018,0.5361462831497192,0.5905193090438843,0.05437302589416504,1
d52,0.7248842716217041,0.5295817852020264,0.6272330284118652,0.5295817852020264,0.7248842716217041,0.19530248641967773,1
farrell,0.4957565665245056,0.6909877061843872,0.593372106552124,0.4957565665245056,0.6909877061843872,0.1952311396598816,1
ZA83,0.17859122157096863,-0.08289160579442978,0.047849807888269424,-0.08289160579442978,0.17859122157096863,0.261482834815979,0
ZA65,0.3957001864910126,0.5463322401046753,0.4710162281990051,0.3957001864910126,0.5463322401046753,0.15063205361366272,0
f46,0.23025164008140564,0.08501192927360535,0.1576317846775055,0.08501192927360535,0.23025164008140564,0.1452397108078003,1
amyadam,0.04201911762356758,-0.1284686028957367,-0.043224744498729706,-0.1284686028957367,0.04201911762356758,0.17048771679401398,1
ZA96,0.33559340238571167,0.3496064841747284,0.34259992837905884,0.33559340238571167,0.3496064841747284,0.014013081789016724,0
nicolashoult,0.4385907053947449,0.6897217035293579,0.564156174659729,0.4385907053947449,0.6897217035293579,0.25113099813461304,1
vikramm,0.3344968557357788,-0.007656831294298172,0.16342000663280487,-0.007656831294298172,0.3344968557357788,0.3421536982059479,1
f8,0.23065510392189026,-0.09944505989551544,0.06560502201318741,-0.09944505989551544,0.23065510392189026,0.3301001787185669,1
jude,0.534311830997467,0.5723510980606079,0.5533314943313599,0.534311830997467,0.5723510980606079,0.03803926706314087,1
khassan,0.1270468384027481,-0.13757388293743134,-0.005263522267341614,-0.13757388293743134,0.1270468384027481,0.26462072134017944,1
f49,0.17226910591125488,0.6678981184959412,0.420083612203598,0.17226910591125488,0.6678981184959412,0.4956290125846863,1
purabk,0.06225668638944626,0.13402153551578522,0.09813910722732544,0.06225668638944626,0.13402153551578522,0.07176484912633896,1
f70,0.22097449004650116,0.768136739730835,0.49455562233924866,0.22097449004650116,0.768136739730835,0.5471622347831726,1
adamdriver,0.1773158311843872,0.011179296299815178,0.09424756467342377,0.011179296299815178,0.1773158311843872,0.16613653302192688,1
f85,0.2686848044395447,0.6578637361526489,0.4632742702960968,0.2686848044395447,0.6578637361526489,0.38917893171310425,1
ZA47,0.6269669532775879,0.144470676779747,0.38571882247924805,0.144470676779747,0.6269669532775879,0.4824962615966797,0
ja,0.42613649368286133,0.7687665820121765,0.5974515676498413,0.42613649368286133,0.7687665820121765,0.3426300883293152,1
danopaul,0.3318898677825928,-0.06658570468425751,0.13265207409858704,-0.06658570468425751,0.3318898677825928,0.3984755873680115,1
ZA3,0.6614002585411072,0.33907681703567505,0.5002385377883911,0.33907681703567505,0.6614002585411072,0.32232344150543213,0
pauldano,0.6822863817214966,0.5250356197357178,0.6036610007286072,0.5250356197357178,0.6822863817214966,0.1572507619857788,1
d62,0.5963054895401001,0.49930042028427124,0.5478029251098633,0.49930042028427124,0.5963054895401001,0.09700506925582886,1
d74,0.44212669134140015,0.40627384185791016,0.42420026659965515,0.40627384185791016,0.44212669134140015,0.03585284948348999,1
ZA78,0.6723931431770325,0.35114550590515137,0.5117692947387695,0.35114550590515137,0.6723931431770325,0.3212476372718811,0
ZA75,0.19580119848251343,0.20706218481063843,0.20143169164657593,0.19580119848251343,0.20706218481063843,0.011260986328125,0
d83,0.7986326217651367,0.65077805519104,0.7247053384780884,0.65077805519104,0.7986326217651367,0.14785456657409668,1
f65,0.3189563751220703,0.499141663312912,0.40904903411865234,0.3189563751220703,0.499141663312912,0.18018528819084167,1
neeson,0.1329699605703354,0.11761194467544556,0.12529096007347107,0.11761194467544556,0.1329699605703354,0.015358015894889832,1
colinfarrell,0.469193696975708,0.37169820070266724,0.4204459488391876,0.37169820070266724,0.469193696975708,0.09749549627304077,1
jgy,0.4490569233894348,0.694145679473877,0.5716012716293335,0.4490569233894348,0.694145679473877,0.24508875608444214,1
d61,0.34419935941696167,0.6727396249771118,0.5084694623947144,0.34419935941696167,0.6727396249771118,0.32854026556015015,1
d69,0.5289645195007324,0.2891289293766022,0.4090467095375061,0.2891289293766022,0.5289645195007324,0.23983559012413025,1
f93,0.32592037320137024,0.4945022463798523,0.41021132469177246,0.32592037320137024,0.4945022463798523,0.16858187317848206,1
aamirr,0.06091611459851265,0.11557602137327194,0.08824606984853745,0.06091611459851265,0.11557602137327194,0.05465990677475929,1
f13,0.2537109851837158,0.5835004448890686,0.4186057150363922,0.2537109851837158,0.5835004448890686,0.3297894597053528,1
f105,0.5970056653022766,0.47877758741378784,0.5378916263580322,0.47877758741378784,0.5970056653022766,0.11822807788848877,1
ranbir,-0.047145117074251175,0.14659331738948822,0.04972410202026367,-0.047145117074251175,0.14659331738948822,0.1937384307384491,1
d76,0.03798368200659752,-0.24832794070243835,-0.10517212748527527,-0.24832794070243835,0.03798368200659752,0.28631162643432617,1
rrao,0.5806382894515991,0.3068058490753174,0.44372206926345825,0.3068058490753174,0.5806382894515991,0.27383244037628174,1
ZA81,0.14461441338062286,0.12209586054086685,0.13335514068603516,0.12209586054086685,0.14461441338062286,0.022518552839756012,0
ZA94,0.47895732522010803,0.4907495379447937,0.48485344648361206,0.47895732522010803,0.4907495379447937,0.011792212724685669,0
d90,0.7482671141624451,0.28606173396110535,0.517164409160614,0.28606173396110535,0.7482671141624451,0.4622053802013397,1
f104,0.07314497977495193,0.09140811860561371,0.08227655291557312,0.07314497977495193,0.09140811860561371,0.018263138830661774,1
jim,0.5115683078765869,0.20914657413959503,0.3603574335575104,0.20914657413959503,0.5115683078765869,0.3024217486381531,1
ZA16,0.39176955819129944,0.5361652970314026,0.4639674425125122,0.39176955819129944,0.5361652970314026,0.14439573884010315,0
f89,0.2659422755241394,0.5793246030807495,0.42263343930244446,0.2659422755241394,0.5793246030807495,0.3133823275566101,1
joaquin,0.14848583936691284,0.16862785816192627,0.15855684876441956,0.14848583936691284,0.16862785816192627,0.020142018795013428,1
f19,0.5766164064407349,0.3240829110145569,0.4503496587276459,0.3240829110145569,0.5766164064407349,0.252533495426178,1
d40,0.08957605063915253,-0.09515739977359772,-0.002790674567222595,-0.09515739977359772,0.08957605063915253,0.18473345041275024,1
f66,0.13585427403450012,0.4019404947757721,0.2688973844051361,0.13585427403450012,0.4019404947757721,0.266086220741272,1
d63,0.2891416549682617,0.27303093671798706,0.2810862958431244,0.27303093671798706,0.2891416549682617,0.016110718250274658,1
ZA93,0.047595202922821045,-0.1649732142686844,-0.05868900567293167,-0.1649732142686844,0.047595202922821045,0.21256841719150543,0
ZA91,0.09413695335388184,-0.1144140288233757,-0.010138537734746933,-0.1144140288233757,0.09413695335388184,0.20855098962783813,0
f51,0.0731845572590828,-0.015814589336514473,0.028684984892606735,-0.015814589336514473,0.0731845572590828,0.08899914473295212,1
d25,0.32329922914505005,0.2647262215614319,0.29401272535324097,0.2647262215614319,0.32329922914505005,0.058573007583618164,1
gary,0.0974964052438736,-0.13093681633472443,-0.016720205545425415,-0.13093681633472443,0.0974964052438736,0.22843322157859802,1
f64,0.37039315700531006,-0.050928663462400436,0.15973225235939026,-0.050928663462400436,0.37039315700531006,0.4213218092918396,1
ZA20,0.5166627168655396,0.4927600622177124,0.504711389541626,0.4927600622177124,0.5166627168655396,0.02390265464782715,0
d64,0.20039956271648407,0.6838479042053223,0.44212374091148376,0.20039956271648407,0.6838479042053223,0.483448326587677,1
f45,0.31251639127731323,0.7813307046890259,0.5469235181808472,0.31251639127731323,0.7813307046890259,0.46881431341171265,1
d37,0.3784656226634979,0.3802297115325928,0.37934768199920654,0.3784656226634979,0.3802297115325928,0.0017640888690948486,1
jl,0.3729172945022583,0.37688571214675903,0.37490150332450867,0.3729172945022583,0.37688571214675903,0.003968417644500732,1
ZA67,0.6398952007293701,0.39132392406463623,0.5156095623970032,0.39132392406463623,0.6398952007293701,0.2485712766647339,0
liamnee,0.21228563785552979,0.02651163935661316,0.11939863860607147,0.02651163935661316,0.21228563785552979,0.18577399849891663,1
d66,0.05265393853187561,0.5395402908325195,0.2960970997810364,0.05265393853187561,0.5395402908325195,0.4868863523006439,1
d2,0.5575026869773865,0.025069154798984528,0.2912859320640564,0.025069154798984528,0.5575026869773865,0.5324335098266602,1
ewan,0.36088764667510986,0.6187278032302856,0.48980772495269775,0.36088764667510986,0.6187278032302856,0.2578401565551758,1
vdhawan,-0.0016219466924667358,-0.2078753560781479,-0.10474865138530731,-0.2078753560781479,-0.0016219466924667358,0.20625340938568115,1
ZA23,0.5877696871757507,0.44775742292404175,0.5177635550498962,0.44775742292404175,0.5877696871757507,0.14001226425170898,0
ZA66,0.5957435369491577,0.4132230281829834,0.5044832825660706,0.4132230281829834,0.5957435369491577,0.18252050876617432,0
colin,0.7186619639396667,0.7019610404968262,0.7103115320205688,0.7019610404968262,0.7186619639396667,0.016700923442840576,1
ZA33,0.5812495350837708,0.7616552114486694,0.6714524030685425,0.5812495350837708,0.7616552114486694,0.18040567636489868,0
f42,0.4950965642929077,0.21486476063728333,0.3549806475639343,0.21486476063728333,0.4950965642929077,0.2802318036556244,1
austinbutler,0.48077166080474854,0.00828561931848526,0.2445286363363266,0.00828561931848526,0.48077166080474854,0.47248604893684387,1
ZA86,0.19797973334789276,0.22126805782318115,0.20962390303611755,0.19797973334789276,0.22126805782318115,0.02328832447528839,0
ewanmcc,0.20514176785945892,0.3111744821071625,0.2581581175327301,0.20514176785945892,0.3111744821071625,0.10603271424770355,1
ZA100,0.598052442073822,-0.11484979093074799,0.24160131812095642,-0.11484979093074799,0.598052442073822,0.7129022479057312,0
f22,0.19448621571063995,0.09876929223537445,0.1466277539730072,0.09876929223537445,0.19448621571063995,0.0957169234752655,1
d28,0.4921136498451233,0.2968408763408661,0.3944772481918335,0.2968408763408661,0.4921136498451233,0.1952727735042572,1
bkeogan,0.6646519303321838,0.6250354051589966,0.6448436975479126,0.6250354051589966,0.6646519303321838,0.039616525173187256,1
f24,0.37775278091430664,-0.10614419728517532,0.13580429553985596,-0.10614419728517532,0.37775278091430664,0.48389697074890137,1
f114,0.2107439935207367,0.09748043119907379,0.15411221981048584,0.09748043119907379,0.2107439935207367,0.1132635623216629,1
d1,0.20410430431365967,0.45709019899368286,0.33059725165367126,0.20410430431365967,0.45709019899368286,0.2529858946800232,1
ben,0.5099765658378601,0.6786432862281799,0.59430992603302,0.5099765658378601,0.6786432862281799,0.16866672039031982,1
judelaw,0.05777793750166893,0.6011730432510376,0.3294754922389984,0.05777793750166893,0.6011730432510376,0.5433951020240784,1
d26,0.3974483609199524,0.11812463402748108,0.25778651237487793,0.11812463402748108,0.3974483609199524,0.2793237268924713,1
d48,0.38616058230400085,0.28143101930618286,0.33379578590393066,0.28143101930618286,0.38616058230400085,0.104729562997818,1
f99,0.20928272604942322,-0.07409711182117462,0.0675928071141243,-0.07409711182117462,0.20928272604942322,0.28337985277175903,1
sebb,0.1747363656759262,0.4461047649383545,0.31042057275772095,0.1747363656759262,0.4461047649383545,0.2713683843612671,1
f76,0.4745906591415405,0.1596403419971466,0.3171154856681824,0.1596403419971466,0.4745906591415405,0.3149503171443939,1
ZA13,0.7157442569732666,0.6257156729698181,0.6707299947738647,0.6257156729698181,0.7157442569732666,0.09002858400344849,0
rk,0.43635037541389465,0.09100999683141708,0.26368018984794617,0.09100999683141708,0.43635037541389465,0.345340371131897,1
d34,0.3386925458908081,-0.07320722937583923,0.13274265825748444,-0.07320722937583923,0.3386925458908081,0.41189977526664734,1
ik,0.7397608757019043,0.5278098583221436,0.6337853670120239,0.5278098583221436,0.7397608757019043,0.21195101737976074,1
